DIP-907N|refseq:NP_034025|uniprotkb:Q62225,DIP-657N|uniprotkb:P14753,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-285E,dip-quality-status:core,dip:0002(small scale),,
DIP-468N|uniprotkb:P39429,DIP-468N|uniprotkb:P39429,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-311E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-468N|uniprotkb:P39429,DIP-260N|uniprotkb:P39428,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-312E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-287N|uniprotkb:Q6PAL8,DIP-120N|refseq:NP_077249|uniprotkb:P35279,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-410E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),['Golgi apparatus'],['Golgi apparatus']
DIP-222N|uniprotkb:P30561,DIP-280N|uniprotkb:P53762,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-340E,dip-quality-status:core,dip:0002(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-334N|uniprotkb:Q62145,DIP-120N|refseq:NP_077249|uniprotkb:P35279,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-411E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),,['Golgi apparatus']
DIP-156N|refseq:NP_032091|uniprotkb:Q00422,DIP-321N|uniprotkb:Q00420,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-589E,dip-quality-status:core,dip:0002(small scale),['Nucleus'],['Nucleus']
DIP-442N|uniprotkb:P42227,DIP-247N|refseq:NP_032374|uniprotkb:Q61727,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-612E,dip-quality-status:core,dip:0002(small scale),"['Cytoplasm', 'Nucleus']",
DIP-264N|uniprotkb:P62881,DIP-494N|refseq:NP_034447|uniprotkb:P50153,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-651E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-1064N|refseq:NP_034979|uniprotkb:P01108,DIP-116N|uniprotkb:P28574,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0254(genetic interference),DIP-702E,dip-quality-status:core,dip:0002(small scale),['Nucleus'],['Nucleus']
